id,ext_path,geo
150825,"内蒙古自治区 巴彦淖尔市 乌拉特后旗","107.074941 41.084307"
150826,"内蒙古自治区 巴彦淖尔市 杭锦后旗","107.147682 40.888797"
1509,"内蒙古自治区 乌兰察布市","113.114543 41.034126"
150902,"内蒙古自治区 乌兰察布市 集宁区","113.116453 41.034134"
150921,"内蒙古自治区 乌兰察布市 卓资县","112.577702 40.89576"
150922,"内蒙古自治区 乌兰察布市 化德县","114.01008 41.899335"
150923,"内蒙古自治区 乌兰察布市 商都县","113.560643 41.560163"
150924,"内蒙古自治区 乌兰察布市 兴和县","113.834009 40.872437"
150925,"内蒙古自治区 乌兰察布市 凉城县","112.500911 40.531627"
150926,"内蒙古自治区 乌兰察布市 察哈尔右翼前旗","113.211958 40.786859"
150927,"内蒙古自治区 乌兰察布市 察哈尔右翼中旗","112.633563 41.274212"
150928,"内蒙古自治区 乌兰察布市 察哈尔右翼后旗","113.1906 41.447213"
150929,"内蒙古自治区 乌兰察布市 四子王旗","111.70123 41.528114"
150981,"内蒙古自治区 乌兰察布市 丰镇市","113.163462 40.437534"
1522,"内蒙古自治区 兴安盟","122.070317 46.076268"
152201,"内蒙古自治区 兴安盟 乌兰浩特市","122.068975 46.077238"
152202,"内蒙古自治区 兴安盟 阿尔山市","119.943656 47.177"
152221,"内蒙古自治区 兴安盟 科尔沁右翼前旗","121.957544 46.076497"
152222,"内蒙古自治区 兴安盟 科尔沁右翼中旗","121.472818 45.059645"
152223,"内蒙古自治区 兴安盟 扎赉特旗","122.909332 46.725136"
152224,"内蒙古自治区 兴安盟 突泉县","121.564856 45.380986"
1525,"内蒙古自治区 锡林郭勒盟","116.090996 43.944018"
152501,"内蒙古自治区 锡林郭勒盟 二连浩特市","111.97981 43.652895"
152502,"内蒙古自治区 锡林郭勒盟 锡林浩特市","116.091903 43.944301"
152522,"内蒙古自治区 锡林郭勒盟 阿巴嘎旗","114.970618 44.022728"
152523,"内蒙古自治区 锡林郭勒盟 苏尼特左旗","113.653412 43.854108"
152524,"内蒙古自治区 锡林郭勒盟 苏尼特右旗","112.65539 42.746662"
152525,"内蒙古自治区 锡林郭勒盟 东乌珠穆沁旗","116.980022 45.510307"
152526,"内蒙古自治区 锡林郭勒盟 西乌珠穆沁旗","117.615249 44.586147"
152527,"内蒙古自治区 锡林郭勒盟 太仆寺旗","115.28728 41.895199"
152528,"内蒙古自治区 锡林郭勒盟 镶黄旗","113.843869 42.239229"
152529,"内蒙古自治区 锡林郭勒盟 正镶白旗","115.031423 42.286807"
152530,"内蒙古自治区 锡林郭勒盟 正蓝旗","116.003311 42.245895"
152531,"内蒙古自治区 锡林郭勒盟 多伦县","116.477288 42.197962"
152571,"内蒙古自治区 锡林郭勒盟 乌拉盖管委会","EMPTY"
1529,"内蒙古自治区 阿拉善盟","105.706422 38.844814"
152921,"内蒙古自治区 阿拉善盟 阿拉善左旗","105.70192 38.847241"
152922,"内蒙古自治区 阿拉善盟 阿拉善右旗","101.671984 39.21159"
152923,"内蒙古自治区 阿拉善盟 额济纳旗","101.06944 41.958813"
152971,"内蒙古自治区 阿拉善盟 内蒙古阿拉善经济开发区","EMPTY"
21,"辽宁省","123.429096 41.796767"
2101,"辽宁省 沈阳市","123.429096 41.796767"
210102,"辽宁省 沈阳市 和平区","123.406664 41.788074"
210103,"辽宁省 沈阳市 沈河区","123.445696 41.795591"
210104,"辽宁省 沈阳市 大东区","123.469956 41.808503"
210105,"辽宁省 沈阳市 皇姑区","123.405677 41.822336"
210106,"辽宁省 沈阳市 铁西区","123.350664 41.787808"
210111,"辽宁省 沈阳市 苏家屯区","123.341604 41.665904"
210112,"辽宁省 沈阳市 浑南区","123.458981 41.741946"
210113,"辽宁省 沈阳市 沈北新区","123.521471 42.052312"
210114,"辽宁省 沈阳市 于洪区","123.310829 41.795833"
210115,"辽宁省 沈阳市 辽中区","122.731269 41.512725"
210123,"辽宁省 沈阳市 康平县","123.352703 42.741533"
210124,"辽宁省 沈阳市 法库县","123.416722 42.507045"
210181,"辽宁省 沈阳市 新民市","122.828868 41.996508"
2102,"辽宁省 大连市","121.618622 38.91459"
210202,"辽宁省 大连市 中山区","121.64376 38.921553"
210203,"辽宁省 大连市 西岗区","121.616112 38.914266"
210204,"辽宁省 大连市 沙河口区","121.593702 38.912859"
210211,"辽宁省 大连市 甘井子区","121.582614 38.975148"
210212,"辽宁省 大连市 旅顺口区","121.26713 38.812043"
210213,"辽宁省 大连市 金州区","121.789413 39.052745"
210214,"辽宁省 大连市 普兰店区","121.9705 39.401555"
210224,"辽宁省 大连市 长海县","122.587824 39.272399"
210281,"辽宁省 大连市 瓦房店市","122.002656 39.63065"
210283,"辽宁省 大连市 庄河市","122.970612 39.69829"
2103,"辽宁省 鞍山市","122.995632 41.110626"
210302,"辽宁省 鞍山市 铁东区","122.994475 41.110344"
210303,"辽宁省 鞍山市 铁西区","122.971834 41.11069"
210304,"辽宁省 鞍山市 立山区","123.024806 41.150622"
210311,"辽宁省 鞍山市 千山区","122.949298 41.068909"
210321,"辽宁省 鞍山市 台安县","122.429736 41.38686"
210323,"辽宁省 鞍山市 岫岩满族自治县","123.28833 40.281509"
210381,"辽宁省 鞍山市 海城市","122.752199 40.852533"
2104,"辽宁省 抚顺市","123.921109 41.875956"
210402,"辽宁省 抚顺市 新抚区","123.902858 41.86082"
210403,"辽宁省 抚顺市 东洲区","124.047219 41.866829"
210404,"辽宁省 抚顺市 望花区","123.801509 41.851803"
210411,"辽宁省 抚顺市 顺城区","123.917165 41.881132"
210421,"辽宁省 抚顺市 抚顺县","124.097979 41.922644"
210422,"辽宁省 抚顺市 新宾满族自治县","125.037547 41.732456"
210423,"辽宁省 抚顺市 清原满族自治县","124.927192 42.10135"
2105,"辽宁省 本溪市","123.770519 41.297909"
210502,"辽宁省 本溪市 平山区","123.761231 41.291581"
210503,"辽宁省 本溪市 溪湖区","123.765226 41.330056"
210504,"辽宁省 本溪市 明山区","123.763288 41.302429"
210505,"辽宁省 本溪市 南芬区","123.748381 41.104093"
210521,"辽宁省 本溪市 本溪满族自治县","124.126156 41.300344"
210522,"辽宁省 本溪市 桓仁满族自治县","125.359195 41.268997"
2106,"辽宁省 丹东市","124.383044 40.124296"
210602,"辽宁省 丹东市 元宝区","124.397814 40.136483"
210603,"辽宁省 丹东市 振兴区","124.361153 40.102801"
210604,"辽宁省 丹东市 振安区","124.427709 40.158557"
210624,"辽宁省 丹东市 宽甸满族自治县","124.784867 40.730412"
210681,"辽宁省 丹东市 东港市","124.149437 39.883467"
210682,"辽宁省 丹东市 凤城市","124.071067 40.457567"
2107,"辽宁省 锦州市","121.135742 41.119269"
210702,"辽宁省 锦州市 古塔区","121.130085 41.115719"
210703,"辽宁省 锦州市 凌河区","121.151304 41.114662"
210711,"辽宁省 锦州市 太和区","121.107297 41.105378"
210726,"辽宁省 锦州市 黑山县","122.117915 41.691804"
210727,"辽宁省 锦州市 义县","121.242831 41.537224"
210781,"辽宁省 锦州市 凌海市","121.364236 41.171738"
210782,"辽宁省 锦州市 北镇市","121.795962 41.598764"
2108,"辽宁省 营口市","122.235151 40.667432"
210802,"辽宁省 营口市 站前区","122.253235 40.669949"
210803,"辽宁省 营口市 西市区","122.210067 40.663086"
210804,"辽宁省 营口市 鲅鱼圈区","122.127242 40.263646"
210811,"辽宁省 营口市 老边区","122.382584 40.682723"
210881,"辽宁省 营口市 盖州市","122.355534 40.405234"
210882,"辽宁省 营口市 大石桥市","122.505894 40.633973"
2109,"辽宁省 阜新市","121.648962 42.011796"
210902,"辽宁省 阜新市 海州区","121.657639 42.011162"
210903,"辽宁省 阜新市 新邱区","121.790541 42.086603"
210904,"辽宁省 阜新市 太平区","121.677575 42.011145"
210905,"辽宁省 阜新市 清河门区","121.42018 41.780477"
210911,"辽宁省 阜新市 细河区","121.654791 42.019218"
210921,"辽宁省 阜新市 阜新蒙古族自治县","121.743125 42.058607"
210922,"辽宁省 阜新市 彰武县","122.537444 42.384823"
2110,"辽宁省 辽阳市","123.18152 41.269402"
211002,"辽宁省 辽阳市 白塔区","123.172611 41.26745"
211003,"辽宁省 辽阳市 文圣区","123.188227 41.266765"
211004,"辽宁省 辽阳市 宏伟区","123.200461 41.205747"
211005,"辽宁省 辽阳市 弓长岭区","123.431633 41.157831"
211011,"辽宁省 辽阳市 太子河区","123.185336 41.251682"
211021,"辽宁省 辽阳市 辽阳县","123.079674 41.216479"
211081,"辽宁省 辽阳市 灯塔市","123.325864 41.427836"
2111,"辽宁省 盘锦市","122.06957 41.124484"
211102,"辽宁省 盘锦市 双台子区","122.055733 41.190365"
211103,"辽宁省 盘锦市 兴隆台区","122.071624 41.122423"
211104,"辽宁省 盘锦市 大洼区","122.071708 40.994428"
211122,"辽宁省 盘锦市 盘山县","121.98528 41.240701"
2112,"辽宁省 铁岭市","123.844279 42.290585"
211202,"辽宁省 铁岭市 银州区","123.844877 42.292278"
211204,"辽宁省 铁岭市 清河区","124.14896 42.542978"
211221,"辽宁省 铁岭市 铁岭县","123.725669 42.223316"
211223,"辽宁省 铁岭市 西丰县","124.72332 42.738091"
211224,"辽宁省 铁岭市 昌图县","124.11017 42.784441"
211281,"辽宁省 铁岭市 调兵山市","123.545366 42.450734"
211282,"辽宁省 铁岭市 开原市","124.045551 42.542141"
2113,"辽宁省 朝阳市","120.451176 41.576758"
211302,"辽宁省 朝阳市 双塔区","120.44877 41.579389"
211303,"辽宁省 朝阳市 龙城区","120.413376 41.576749"
211321,"辽宁省 朝阳市 朝阳县","120.404217 41.526342"
211322,"辽宁省 朝阳市 建平县","119.642363 41.402576"
211324,"辽宁省 朝阳市 喀喇沁左翼蒙古族自治县","119.744883 41.125428"
211381,"辽宁省 朝阳市 北票市","120.766951 41.803286"
211382,"辽宁省 朝阳市 凌源市","119.404789 41.243086"
2114,"辽宁省 葫芦岛市","120.856394 40.755572"
211402,"辽宁省 葫芦岛市 连山区","120.85937 40.755143"
211403,"辽宁省 葫芦岛市 龙港区","120.838569 40.709991"
211404,"辽宁省 葫芦岛市 南票区","120.752314 41.098813"
211421,"辽宁省 葫芦岛市 绥中县","120.342112 40.328407"
211422,"辽宁省 葫芦岛市 建昌县","119.807776 40.812871"
211481,"辽宁省 葫芦岛市 兴城市","120.729365 40.619413"
22,"吉林省","125.3245 43.886841"
2201,"吉林省 长春市","125.3245 43.886841"
220102,"吉林省 长春市 南关区","125.337237 43.890235"
220103,"吉林省 长春市 宽城区","125.342828 43.903823"
220104,"吉林省 长春市 朝阳区","125.318042 43.86491"
220105,"吉林省 长春市 二道区","125.384727 43.870824"
220106,"吉林省 长春市 绿园区","125.272467 43.892177"
220112,"吉林省 长春市 双阳区","125.659018 43.525168"
220113,"吉林省 长春市 九台区","125.844682 44.157155"
220122,"吉林省 长春市 农安县","125.175287 44.431258"
220171,"吉林省 长春市 长春经济技术开发区","EMPTY"
220172,"吉林省 长春市 长春净月高新技术产业开发区","EMPTY"
220173,"吉林省 长春市 长春高新技术产业开发区","EMPTY"
220174,"吉林省 长春市 长春汽车经济技术开发区","EMPTY"
220182,"吉林省 长春市 榆树市","126.550107 44.827642"
220183,"吉林省 长春市 德惠市","125.703327 44.533909"
2202,"吉林省 吉林市","126.55302 43.843577"
220202,"吉林省 吉林市 昌邑区","126.570766 43.851118"
220203,"吉林省 吉林市 龙潭区","126.561429 43.909755"
220204,"吉林省 吉林市 船营区","126.55239 43.843804"
220211,"吉林省 吉林市 丰满区","126.560759 43.816594"
220221,"吉林省 吉林市 永吉县","126.501622 43.667416"
220271,"吉林省 吉林市 吉林经济开发区","EMPTY"
220272,"吉林省 吉林市 吉林高新技术产业开发区","EMPTY"
220273,"吉林省 吉林市 吉林中国新加坡食品区","EMPTY"
220281,"吉林省 吉林市 蛟河市","127.342739 43.720579"
220282,"吉林省 吉林市 桦甸市","126.745445 42.972093"
220283,"吉林省 吉林市 舒兰市","126.947813 44.410906"
220284,"吉林省 吉林市 磐石市","126.059929 42.942476"
2203,"吉林省 四平市","124.370785 43.170344"
220302,"吉林省 四平市 铁西区","124.360894 43.176263"
220303,"吉林省 四平市 铁东区","124.388464 43.16726"
220322,"吉林省 四平市 梨树县","124.335802 43.30831"
220323,"吉林省 四平市 伊通满族自治县","125.303124 43.345464"
220381,"吉林省 四平市 公主岭市","124.817588 43.509474"
220382,"吉林省 四平市 双辽市","123.505283 43.518275"
2204,"吉林省 辽源市","125.145349 42.902692"
220402,"吉林省 辽源市 龙山区","125.145164 42.902702"
220403,"吉林省 辽源市 西安区","125.151424 42.920415"
220421,"吉林省 辽源市 东丰县","125.529623 42.675228"
220422,"吉林省 辽源市 东辽县","124.991995 42.927724"
2205,"吉林省 通化市","125.936501 41.721177"
220502,"吉林省 通化市 东昌区","125.936716 41.721233"
220503,"吉林省 通化市 二道江区","126.045987 41.777564"
220521,"吉林省 通化市 通化县","125.753121 41.677918"
220523,"吉林省 通化市 辉南县","126.042821 42.683459"
220524,"吉林省 通化市 柳河县","125.740536 42.281484"
220581,"吉林省 通化市 梅河口市","125.687336 42.530002"
220582,"吉林省 通化市 集安市","126.186204 41.126276"
2206,"吉林省 白山市","126.427839 41.942505"
220602,"吉林省 白山市 浑江区","126.428035 41.943065"
220605,"吉林省 白山市 江源区","126.584229 42.048109"
220621,"吉林省 白山市 抚松县","127.273796 42.332643"
220622,"吉林省 白山市 靖宇县","126.808386 42.389689"
220623,"吉林省 白山市 长白朝鲜族自治县","128.203384 41.419361"
220681,"吉林省 白山市 临江市","126.919296 41.810689"
2207,"吉林省 松原市","124.823608 45.118243"
220702,"吉林省 松原市 宁江区","124.827851 45.176498"
220721,"吉林省 松原市 前郭尔罗斯蒙古族自治县","124.826808 45.116288"
220722,"吉林省 松原市 长岭县","123.985184 44.276579"
220723,"吉林省 松原市 乾安县","124.024361 45.006846"
220771,"吉林省 松原市 吉林松原经济开发区","EMPTY"
220781,"吉林省 松原市 扶余市","126.042758 44.986199"
2208,"吉林省 白城市","122.841114 45.619026"
220802,"吉林省 白城市 洮北区","122.842499 45.619253"
220821,"吉林省 白城市 镇赉县","123.202246 45.846089"
220822,"吉林省 白城市 通榆县","123.088543 44.80915"
220871,"吉林省 白城市 吉林白城经济开发区","EMPTY"
220881,"吉林省 白城市 洮南市","122.783779 45.339113"
220882,"吉林省 白城市 大安市","124.291512 45.507648"
2224,"吉林省 延边朝鲜族自治州","129.513228 42.904823"
222401,"吉林省 延边朝鲜族自治州 延吉市","129.51579 42.906964"
222402,"吉林省 延边朝鲜族自治州 图们市","129.846701 42.966621"
222403,"吉林省 延边朝鲜族自治州 敦化市","128.22986 43.366921"
222404,"吉林省 延边朝鲜族自治州 珲春市","130.365787 42.871057"
222405,"吉林省 延边朝鲜族自治州 龙井市","129.425747 42.771029"
222406,"吉林省 延边朝鲜族自治州 和龙市","129.008748 42.547004"
222424,"吉林省 延边朝鲜族自治州 汪清县","129.766161 43.315426"
222426,"吉林省 延边朝鲜族自治州 安图县","128.901865 43.110994"
23,"黑龙江省","126.642464 45.756967"
2301,"黑龙江省 哈尔滨市","126.642464 45.756967"
230102,"黑龙江省 哈尔滨市 道里区","126.612532 45.762035"
230103,"黑龙江省 哈尔滨市 南岗区","126.652098 45.755971"
230104,"黑龙江省 哈尔滨市 道外区","126.648838 45.78454"
230108,"黑龙江省 哈尔滨市 平房区","126.629257 45.605567"
230109,"黑龙江省 哈尔滨市 松北区","126.563066 45.814656"
230110,"黑龙江省 哈尔滨市 香坊区","126.667049 45.713067"
230111,"黑龙江省 哈尔滨市 呼兰区","126.603302 45.98423"
